-0.358131	0
-0.12682	0
0.139127	0
-0.358702	0.999972
-0.137725	0.999489
0.130502	0.999121
-0.358468	0.996358
-0.160561	0.998843
0.101149	0.990703
-0.357429	0.995334
-0.195466	0.998697
0.0506749	0.99076
-0.355582	0.994048
-0.242645	0.998542
-0.0215733	0.990887
-0.352926	0.990931
-0.302363	0.998231
-0.116493	0.990985
-0.34946	0.983363
-0.374935	0.997655
-0.23519	0.991067
-0.345183	0.963073
-0.460711	0.996578
-0.378934	0.991155
-0.340098	0.902494
-0.560048	0.994443
-0.549069	0.99133
-0.334226	0.721331
-0.673072	0.989773
-0.746485	0.991862
-0.327964	0.337052
-0.795074	0.977955
-0.962575	0.993377
-0.32204	-0.0109854
-0.917379	0.947213
-1.18149	0.995837
-0.301369	-0.177026
0.0596823	0.900765
-0.0294057	0.997414
-0.298824	0.794281
0.0555884	0.959481
-0.037039	0.995618
-0.296294	-0.572091
0.0520491	0.951941
-0.0446541	0.983292
-0.294163	0.500999
0.0543272	0.886222
-0.0417657	0.996699
-0.291818	0.497104
0.0539615	0.975528
-0.0452996	0.99043
-0.289662	-0.615455
0.0565359	0.922681
-0.0441185	0.987345
-0.287563	0.74371
0.060242	0.916505
-0.0418585	0.997089
-0.285485	-0.153997
0.0645837	0.967626
-0.0395283	0.985677
-0.284157	-0.132705
0.0796811	0.885863
-0.0168936	0.994091
-0.282832	0.787152
0.0952954	0.962277
0.00563511	0.99529
-0.281526	-0.620499
0.111743	0.949139
0.0287783	0.982246
-0.28048	0.586534
0.132423	0.892644
0.0594252	0.996701
-0.279091	0.472399
0.149162	0.978126
0.0813092	0.988452
-0.277907	-0.500066
0.169592	0.932133
0.109795	0.986656
-0.276764	0.762615
0.191604	0.932701
0.140744	0.996294
-0.275577	-0.0176286
0.214111	0.972528
0.172086	0.983398
-0.275017	0.119199
0.246524	0.925378
0.222795	0.992348
-0.274421	0.69781
0.279884	0.968757
0.275125	0.992247
-0.27382	-0.0803221
0.314819	0.96801
0.330543	0.982348
-0.273288	0.622818
0.352542	0.952835
0.391731	0.992855
-0.272209	0.532376
0.384876	0.980756
0.442649	0.984479
-0.270813	0.365346
0.41516	0.973358
0.490178	0.984536
-0.269032	0.65638
0.442662	0.976553
0.533104	0.987513
-0.266616	0.563002
0.464175	0.982444
0.565283	0.982163
-0.263595	0.587899
0.480251	0.980606
0.587962	0.983446
-0.259933	0.627613
0.490517	0.982421
0.600508	0.982899
-0.255623	0.58966
0.49496	0.982553
0.60293	0.981737
-0.250694	0.581002
0.493985	0.981448
0.596	0.982252
-0.245177	0.551923
0.487997	0.980599
0.580435	0.982237
-0.239141	0.503432
0.477902	0.978645
0.557887	0.982595
-0.232692	0.459336
0.465049	0.976061
0.530857	0.983385
-0.225966	0.407083
0.451162	0.973189
0.502576	0.984093
-0.219115	0.360172
0.438234	0.969892
0.476825	0.984936
-0.212273	0.327871
0.427984	0.967021
0.456872	0.985687
-0.205534	0.305022
0.421617	0.964994
0.445012	0.986177
-0.198946	0.299586
0.419759	0.963981
0.442431	0.986501
-0.192508	0.308949
0.422376	0.964381
0.449054	0.986543
-0.186176	0.328866
0.428886	0.965881
0.463762	0.986329
-0.179865	0.361541
0.438185	0.968241
0.484449	0.985926
-0.173459	0.399146
0.448758	0.971161
0.508229	0.985284
-0.166831	0.438788
0.458949	0.974103
0.531973	0.984515
-0.159858	0.477303
0.467191	0.976839
0.55274	0.983675
-0.152444	0.509517
0.472202	0.97915
0.568157	0.982823
-0.144516	0.53441
0.473064	0.980926
0.57655	0.982074
-0.136029	0.550098
0.469174	0.982186
0.576832	0.981471
-0.12696	0.555397
0.460194	0.982926
0.568391	0.981069
-0.117305	0.549963
0.44601	0.983165
0.551006	0.980909
