-0.358131	0
-0.12682	0
0.139127	0
-0.358131	0
-0.12682	0
0.139127	0
-0.358702	-0.999839
-0.137723	0.997787
0.130506	0.989108
-0.358469	-0.83877
-0.160555	0.979593
0.10116	0.921911
-0.35743	-0.368436
-0.195454	0.923956
0.0506991	0.797596
-0.355585	0.951587
-0.242602	0.372993
-0.0214869	0.0561781
-0.353544	0.999888
-0.293883	-0.967163
-0.0993721	-0.952949
-0.351322	-1
-0.349345	0.99954
-0.18341	0.998294
-0.348312	-0.986965
-0.417589	0.943879
-0.291347	0.899048
-0.344679	-0.995571
-0.496702	0.82507
-0.419775	0.829589
-0.340807	-0.999881
-0.581912	0.925528
-0.55959	0.932928
-0.337212	-0.999715
-0.666853	0.784678
-0.69861	0.860454
-0.334247	-0.999996
-0.747434	0.936816
-0.829362	0.959579
-0.331999	-0.999946
-0.823108	0.445748
-0.951522	0.787735
-0.329869	-1
-0.901955	0.999789
-1.08139	0.999626
-0.301369	-0.999956
0.0596823	-0.511102
-0.0294057	0.439969
-0.298807	-1
0.0553516	1
-0.0375129	1
-0.296201	0.994277
0.0507598	-0.953512
-0.0472374	-0.871857
-0.29433	-0.999647
0.0566341	0.757228
-0.0371714	0.785753
-0.293202	0.548808
0.0731249	-0.779271
-0.00696067	-0.514434
-0.29205	-0.99999
0.0897209	0.996316
0.0225141	0.988597
-0.290808	0.996223
0.105595	-0.942612
0.049753	-0.863045
-0.290101	-0.999219
0.129497	0.847357
0.0924137	0.820404
-0.289945	0.970608
0.161764	-0.886362
0.151393	-0.747624
-0.289728	-0.998669
0.194157	0.970677
0.210509	0.92512
-0.289055	0.998499
0.221394	-0.8997
0.259507	-0.832398
-0.287944	-0.994536
0.243902	0.938799
0.299521	0.864999
-0.286294	0.998839
0.260443	-0.886224
0.3283	-0.825601
-0.284079	-0.988917
0.270761	0.95117
0.345503	0.870407
-0.281204	0.999404
0.2736	-0.880549
0.348722	-0.8344
-0.27767	-0.982063
0.26901	0.937874
0.338061	0.843049
-0.273588	0.999463
0.258488	-0.916087
0.316421	-0.866298
-0.268975	-0.990787
0.242179	0.933564
0.283939	0.849258
-0.263991	0.999227
0.222201	-0.931172
0.244637	-0.875125
-0.25872	-0.9943
0.199584	0.902989
0.200325	0.823919
-0.253462	0.998234
0.178312	-0.954462
0.158721	-0.890813
-0.248499	-0.997177
0.162151	0.854563
0.127121	0.796126
-0.2439	0.993599
0.151976	-0.951817
0.1071	-0.868696
-0.239736	-0.997919
0.148699	0.851192
0.100375	0.800407
-0.236017	0.992567
0.152444	-0.95454
0.107153	-0.870754
-0.232739	-0.997854
0.163172	0.851077
0.127392	0.799394
-0.229879	0.993905
0.180626	-0.946903
0.160683	-0.862575
-0.227191	-0.996723
0.201518	0.893283
0.200627	0.825067
-0.224568	0.99835
0.224492	-0.946924
0.244723	-0.882563
-0.221881	-0.993674
0.247896	0.911485
0.289926	0.829548
-0.218844	0.999337
0.267955	-0.929552
0.328951	-0.876698
-0.215392	-0.985602
0.283888	0.934565
0.360491	0.841008
-0.211309	0.999744
0.292845	-0.916788
0.379075	-0.879386
-0.206588	-0.9726
0.294768	0.9354
0.384722	0.829464
-0.201207	0.999835
0.289398	-0.923267
0.376966	-0.891095
-0.19517	-0.973205
0.276721	0.931562
0.355746	0.824156
-0.188547	0.999812
0.257643	-0.935687
0.322746	-0.900121
-0.181357	-0.982584
0.232296	0.915067
0.278038	0.8114
-0.173886	0.999619
0.204447	-0.954066
0.228891	-0.910224
-0.16625	-0.991765
0.175519	0.878164
0.177872	0.788511
-0.158685	0.998631
0.148613	-0.962158
0.130932	-0.906115
-0.151458	-0.995681
0.127242	0.829331
0.0948647	0.762437
-0.14462	0.993934
0.112001	-0.955481
0.070695	-0.877187
