-0.358131	0
-0.12682	0
0.139127	0
-0.358702	4.10142
-0.137725	0.243989
0.130502	0.776166
-0.358468	7.22793
-0.160561	-1.39853
0.101149	-1.05123
-0.357429	8.42509
-0.195466	-1.50584
0.0506749	-1.23536
-0.355582	7.26162
-0.242645	-1.75478
-0.0215733	-1.76816
-0.352926	5.336
-0.302362	-1.10048
-0.11649	-1.16243
-0.349462	3.65653
-0.374904	-0.733135
-0.235126	-0.814311
-0.345192	2.91384
-0.46059	-0.318853
-0.378688	-0.303359
-0.340116	2.74693
-0.559804	-0.261452
-0.548573	-0.20633
-0.334236	2.60952
-0.672919	-0.17673
-0.746162	-0.112325
-0.327582	1.94355
-0.799985	-0.0825216
-0.972155	-0.0789141
-0.301369	0
0.0596823	0
-0.0294057	0
-0.299217	-0.284056
0.061032	0.342296
-0.0261426	0.31014
-0.29746	-1.45666
0.0682267	0.293198
-0.0122048	0.115962
-0.296492	-2.26612
0.0867338	0.743369
0.0234355	0.626287
-0.296315	-2.38494
0.116693	0.738882
0.0812666	0.660642
-0.296621	-1.68203
0.154023	0.726469
0.153441	0.746834
-0.296645	-0.652207
0.188381	0.428354
0.219668	0.479108
-0.295902	0.278527
0.213256	0.197874
0.267324	0.256552
-0.294373	0.750274
0.22856	-0.0108663
0.296534	0.00602837
-0.292064	0.775709
0.234485	-0.053541
0.307873	-0.0739538
-0.289007	0.523767
0.231495	-0.0280079
0.302336	-0.0786821
-0.285275	0.225189
0.220581	0.0557274
0.281866	-0.0011819
-0.280956	-0.0116768
0.202892	0.121772
0.24862	0.0665174
-0.276129	-0.18814
0.179382	0.178667
0.204303	0.127012
-0.270918	-0.386645
0.151635	0.22554
0.151815	0.168465
-0.265606	-0.673603
0.123389	0.292465
0.0983322	0.223638
-0.260595	-1.04765
0.100025	0.381348
0.0543304	0.299553
-0.256178	-1.42001
0.0854672	0.483
0.0274287	0.396912
-0.25246	-1.67172
0.0810991	0.565376
0.0202508	0.487141
-0.249441	-1.72137
0.0868723	0.603344
0.0326655	0.542871
-0.247015	-1.56107
0.101358	0.584625
0.0618893	0.544915
-0.244887	-1.24447
0.120559	0.517428
0.100093	0.49543
-0.242624	-0.864566
0.138622	0.421569
0.135776	0.409425
-0.239905	-0.529463
0.151184	0.324756
0.160419	0.312016
-0.236611	-0.326963
0.156694	0.253123
0.171063	0.230164
-0.232761	-0.291468
0.155447	0.222727
0.168365	0.18449
-0.228486	-0.400172
0.149258	0.234055
0.155936	0.180945
-0.224022	-0.592267
0.141327	0.275182
0.140102	0.211784
-0.21962	-0.793159
0.135086	0.327532
0.127634	0.260552
-0.215438	-0.936388
0.13267	0.372213
0.122737	0.308397
-0.211496	-0.983151
0.134363	0.395345
0.125945	0.339343
-0.207698	-0.933027
0.13882	0.392192
0.134587	0.345138
-0.203875	-0.821097
0.143762	0.367971
0.14415	0.327337
-0.199874	-0.702552
0.147086	0.335248
0.15048	0.296029
-0.19562	-0.629659
0.147777	0.308608
0.151582	0.265481
-0.191137	-0.630176
0.146185	0.29861
0.148161	0.248199
-0.186535	-0.697151
0.143797	0.307586
0.143172	0.249786
-0.181954	-0.793712
0.14254	0.329142
0.140438	0.267018
-0.177494	-0.870117
0.143801	0.351297
0.142719	0.289657
-0.173166	-0.886338
0.147733	0.361944
0.15033	0.305146
-0.168883	-0.830478
0.153147	0.354383
0.160938	0.304321
-0.164497	-0.724637
0.158045	0.330467
0.170606	0.285653
-0.159875	-0.615206
0.160605	0.299872
0.175747	0.256059
-0.154954	-0.551191
0.159999	0.275672
0.174734	0.22783
-0.14977	-0.561135
0.156688	0.268181
0.168488	0.212856
-0.144442	-0.640244
0.152305	0.280179
0.160237	0.217044
-0.139127	-0.752462
0.149013	0.305679
