-0.358131	0
-0.12682	0
0.139127	0
-0.358704	0.838808
-0.137702	0.9672
0.130548	0.940074
-0.358474	0.853086
-0.160477	-0.984646
0.101316	-0.629048
-0.35744	0.998952
-0.195306	0.999986
0.0509965	0.999204
-0.3556	0.873309
-0.242397	-0.987929
-0.0210698	-0.700933
-0.352951	0.995896
-0.302012	0.999976
-0.115777	0.998143
-0.349496	0.745873
-0.374421	-0.986293
-0.234134	-0.764635
-0.345236	0.97215
-0.45997	0.999971
-0.377404	0.99612
-0.340234	0.285481
-0.558176	-0.984933
-0.545234	-0.85202
-0.334544	0.553025
-0.668748	0.999981
-0.73768	0.993671
-0.328804	-0.665707
-0.783886	-0.95673
-0.940106	-0.840542
-0.323714	-0.687373
-0.895239	0.999998
-1.13726	0.997597
-0.301369	-0.978054
0.0596823	-0.235989
-0.0294057	-0.273987
-0.299603	-0.917176
0.0663808	0.925892
-0.0154355	0.760788
-0.298635	-0.982963
0.0845148	-0.994296
0.0204668	-0.873417
-0.298132	-0.34505
0.109599	0.9999
0.0695326	0.994496
-0.297965	-0.727292
0.139962	-0.996421
0.128699	-0.839217
-0.297749	0.277308
0.170476	0.999875
0.188037	0.995036
-0.297136	-0.347023
0.196503	-0.999268
0.238611	-0.941197
-0.296212	0.108121
0.219407	0.999204
0.283449	0.978515
-0.29486	-0.217961
0.237714	-0.998868
0.319889	-0.901244
-0.292941	0.574677
0.249623	0.999289
0.344581	0.984596
-0.29032	0.156651
0.253346	-0.999645
0.354147	-0.955308
-0.287015	0.500887
0.249151	0.996865
0.349192	0.947248
-0.283093	-0.0530907
0.237955	-0.999671
0.331532	-0.960254
-0.278577	0.389374
0.219987	0.998193
0.301525	0.964212
-0.273485	-0.101551
0.195386	-0.999486
0.259291	-0.947145
-0.26785	0.286332
0.164441	0.998567
0.205169	0.966035
-0.261852	-0.361339
0.129468	-0.999339
0.143486	-0.947251
-0.255704	-0.0981289
0.0931687	0.999255
0.0793191	0.974371
-0.249686	-0.65799
0.0592209	-0.998089
0.0196963	-0.904362
-0.243908	-0.253263
0.0289446	0.999762
-0.0330417	0.987742
-0.238476	-0.78378
0.00364183	-0.996883
-0.0765593	-0.886599
-0.23353	-0.417973
-0.014922	0.999849
-0.107545	0.989878
-0.229109	-0.857235
-0.0262889	-0.995112
-0.125243	-0.86181
-0.225206	-0.410676
-0.0306493	0.999899
-0.130113	0.99227
-0.221823	-0.863209
-0.0279865	-0.995022
-0.122131	-0.866047
-0.218957	-0.407704
-0.0183127	0.9999
-0.101254	0.992318
-0.216595	-0.833047
-0.00177493	-0.994771
-0.0676364	-0.852857
-0.214522	-0.159233
0.0187595	0.999911
-0.0268048	0.993921
-0.21265	-0.702974
0.0421802	-0.997075
0.0192664	-0.890952
-0.21092	-0.0754997
0.0678333	0.999841
0.0695349	0.991277
-0.209139	-0.510852
0.0931558	-0.997471
0.119161	-0.882137
-0.2071	0.338866
0.115478	0.999779
0.163096	0.990886
-0.204523	-0.145064
0.131034	-0.999114
0.194079	-0.937846
-0.201419	0.342868
0.140062	0.99907
0.212778	0.972229
-0.197759	-0.0985041
0.142244	-0.999213
0.218684	-0.939252
-0.193521	0.422169
0.137284	0.998965
0.211254	0.97111
-0.188697	-0.0699529
0.125019	-0.999369
0.19013	-0.949534
-0.18332	0.315121
0.105861	0.998745
0.156018	0.963375
-0.177532	-0.289541
0.0816252	-0.999242
0.112359	-0.948709
-0.171458	0.0491858
0.0539146	0.999275
0.0621132	0.972352
-0.165311	-0.528259
0.0255114	-0.998424
0.0105804	-0.923226
-0.159226	-0.150772
-0.00187987	0.999675
-0.0391029	0.982862
-0.153366	-0.700376
-0.0261601	-0.99725
-0.0830016	-0.90177
-0.147872	-0.324581
