0	2.17492	0
0	0.227179	0
0	0.409703	0
0	-0.401048	0
0	0.347316	0
0	0.62973	0
0	-0.493165	0
0	0.391994	0
0	0.243731	0
0	-0.0888409	0
0	-1.59668	0
0	-0.185161	0
0	0.00965405	0
0	0.128257	0
0	1.21318	0
0	0.252167	0
0	0.667612	0
0	0.182972	0
0	0.49425	0
0	0.0250504	0
0	0.00466066	0
0	-0.123768	0
0	-0.709263	0
0	-0.0950259	0
0	-1.29467	0
0	-1.01515	0
0	-1.34283	0
0	-1.0687	0
0	2.16392	3.44896
0	0.19275	0.418268
0	0.409321	-1.50718
0	-0.303222	-1.12335
0	0.557285	1.73988
0	0.411578	-0.0349774
0	-0.491572	-0.733214
0	0.388404	1.37632
0	0.20231	1.81055
0	-0.563388	-0.432962
0	-1.59095	-0.990843
0	-0.110977	-0.354817
0	0.000355719	-1.21827
0	-0.0466261	-0.589072
0	1.21318	0.649779
0	0.252167	0.436479
0	0.639844	0.954785
0	-0.368961	-0.0392691
0	0.49425	0.29252
0	0.0250479	2.42256
0	-0.0328115	1.69166
0	-0.646256	0.52161
0	-0.709277	-1.54674
0	-0.0953848	0.531612
0	-1.29467	1.28553
0	-1.01515	-0.48069
0	-1.34283	1.25417
0	-1.0687	-2.09673
0	2.13787	3.31039
0	0.0954225	0.081459
0	0.404111	-1.08974
0	-0.164032	-1.20673
0	0.774723	2.31063
0	0.2445	0.00754729
0	-0.480751	-0.71281
0	0.366242	1.42389
0	0.0887678	1.37783
0	-1.10419	-0.889328
0	-1.5534	-0.729404
0	0.25609	0.454691
0	-0.0292607	-1.14264
0	-0.32297	-1.27398
0	1.21318	0.409428
0	0.252167	0.246328
0	0.561845	0.611461
0	-1.03564	-0.366819
0	0.494246	0.568878
0	0.0249272	1.94984
0	-0.13946	1.22366
0	-1.29683	0.20722
0	-0.709507	-1.06609
0	-0.100676	0.805523
0	-1.29467	1.83297
0	-1.01515	-0.465176
0	-1.34283	0.908802
0	-1.0687	-1.98441
0	2.09999	3.01961
0	-0.0703205	-0.509326
0	0.381148	-0.5654
0	0.0429802	-1.16921
0	0.9665	2.86649
0	0.110358	-0.0291854
0	-0.455209	-0.601772
0	0.308578	1.2493
0	-0.100697	0.721592
0	-1.64699	-1.22629
0	-1.4585	-0.303898
0	0.776265	1.49741
0	-0.0830391	-1.14732
0	-0.607672	-2.19229
0	1.21318	0.0420644
0	0.252167	-0.139772
0	0.42788	0.240091
0	-1.7441	-0.813752
0	0.494235	0.874797
0	0.0247028	1.29555
0	-0.321694	0.688058
0	-1.95769	-0.221607
0	-0.709799	-0.716956
0	-0.102079	1.07037
0	-1.29467	2.42442
0	-1.01515	-0.485695
0	-1.34283	0.357842
0	-1.0687	-1.94119
0	2.05182	2.60134
0	-0.302209	-1.18973
0	0.318937	-0.179104
0	0.358169	-0.869889
0	1.10882	3.18275
0	-0.0130589	-0.208985
0	-0.418234	-0.509877
0	0.206	0.896944
0	-0.36431	-0.122751
0	-2.16632	-1.31309
0	-1.29968	0.177937
0	1.28691	2.53532
0	-0.159496	-1.05848
0	-0.854844	-2.97381
0	1.21318	-0.342297
0	0.252167	-0.626589
0	0.236238	-0.124792
0	-2.45568	-1.37454
